months_as_customer,age,policy_deductable,policy_annual_premium,umbrella_limit,capital-gains,capital-loss,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,total_claim_amount,injury_claim,property_claim,vehicle_claim,fraud_reported,Date-diff,policy_state_IN,policy_state_OH,policy_csl_250/500,policy_csl_500/1000,insured_sex_MALE,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_Rear Collision,collision_type_Side Collision,collision_type_unknown,incident_severity_Minor Damage,incident_severity_Total Loss,incident_severity_Trivial Damage,authorities_contacted_Fire,authorities_contacted_None,authorities_contacted_Other,authorities_contacted_Police,property_damage_Unknown,property_damage_YES,police_report_available_YES,police_report_available_unknown
-1.0686485170555644,-1.5267550901509357,-1.0399656435679563,-1.377228639692382,-0.4794758203104481,0.9287698164162242,-1.4633762841261586,-0.09268992591325557,1.1400563019893057,0.009759465477002306,-1.3386995878348875,0.8017961236728015,1.23123229339734,-0.14092199534075572,0.8386508195227776,1,-1.6297943996357747,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
-0.6601503770876779,-1.1983735823754262,-0.22238259044849376,-1.1058445760362232,-0.4794758203104481,1.348753152985888,0.9538505081700629,-0.09268992591325557,-0.8238649762007128,-1.2101737191482849,0.461837853772224,1.860597530579582,2.2725336746256746,2.3060364416428047,1.4245549802652375,0,-0.7784253854892025,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2.129805004395122,1.9759809927878327,1.412783515790431,0.7550805713206336,-0.4794758203104481,-0.004526487071917435,0.9538505081700629,-0.524475295074384,-0.8238649762007128,-1.2101737191482849,-0.4384308670313317,-1.7951852798820185,-1.3228258188280624,-1.3312221163819113,-1.827583937273606,0,0.38652749126078795,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0
0.4175893964446186,0.005691946134775455,-0.22238259044849376,-0.6973957844727935,-0.4794758203104481,1.5569500206870888,-1.0931383071028786,0.914809268796044,-0.8238649762007128,0.009759465477002306,0.461837853772224,-0.08609639471753018,-0.37376570168491524,-0.37110198390446353,0.07104220386651695,0,-0.5382097187680567,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1
1.3475745236055519,0.8813759668694676,1.412783515790431,0.45595575406410926,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,0.19516698686083,-0.8238649762007128,-1.2101737191482849,1.3621065745757797,0.10376026414442294,-0.3860645368962735,0.7673557973700913,0.048792678775031136,0,1.122444014425104,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
-1.6075184038217127,-0.7605315720080802,-0.22238259044849376,-0.166182889827098,-0.4794758203104481,0.6380121218679955,-2.25725194639723,-0.524475295074384,-0.8238649762007128,0.009759465477002306,-0.4384308670313317,-1.732657637741854,-1.261331642771271,-1.4017276984644886,-1.7380560863102466,0,-0.5404442831096488,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
-1.1381801153479707,-1.4172945875590992,1.412783515790431,-0.2672297116564932,-0.4794758203104481,0.14982636312035216,0.9538505081700629,-0.3805468386873412,1.1400563019893057,-1.2101737191482849,-0.4384308670313317,-0.4775573300556491,-0.4947042479299383,-1.5344440882669867,-0.14774479286642692,0,-0.15163008767263153,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
0.7044072394007943,0.5529944590939581,-0.22238259044849376,1.3851685596704382,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,0.7708808124090012,0.15809566289429652,1.2296926501022896,1.3621065745757797,0.11058146146880449,-0.09704190942935395,-0.0911533491648189,0.20295010262318286,0,-1.6849136533950453,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
-0.06913179160222496,-0.3226895616407341,1.412783515790431,0.8468258406134218,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,-1.244117577009598,-0.8238649762007128,0.009759465477002306,-0.4384308670313317,-1.798595878544209,-1.4150670829132495,-1.424538327961793,-1.7846741388828835,1,0.8226399652615036,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
0.16553735263464606,0.4435339565021215,-1.0399656435679563,1.9573574566800411,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,-0.8123322078484696,-0.8238649762007128,-1.2101737191482849,1.3621065745757797,-1.80238543261331,-1.3904694124905328,-1.3996540048738246,-1.8026856591950386,0,-0.03282575017798738,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
1.0781395802224778,0.9908364694613041,-1.0399656435679563,0.6352257644062043,-0.4794758203104481,0.7169833475477613,-0.213823111672589,0.7708808124090012,-0.8238649762007128,1.2296926501022896,-0.4384308670313317,0.2515528728393565,-0.30612210802244466,0.929103897441886,0.19341459186968896,0,-0.5270368970600965,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7044072394007943,0.4435339565021215,1.412783515790431,1.0496980283171276,-0.4794758203104481,0.8067233767293134,0.9538505081700629,-0.6684037514614268,-0.8238649762007128,0.009759465477002306,-0.4384308670313317,-1.903945481665213,-1.4663122296272422,-1.476380667728394,-1.9054572750938066,0,0.9805491787340087,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1
-1.5119124561696542,-0.8699920745999167,1.412783515790431,-0.4222829046015195,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,-0.3805468386873412,-0.8238649762007128,1.2296926501022896,-0.4384308670313317,-1.7811639298263453,-1.3269254305651819,-1.3353695035632396,-1.8058641627795367,0,-1.4018688367933854,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1.1998198772341886,1.1002969720531406,-1.0399656435679563,1.9117101900466487,-0.4794758203104481,1.3631115576549364,0.4625731925045569,-1.244117577009598,-0.8238649762007128,1.2296926501022896,-1.3386995878348875,0.9071457267938055,0.04849430723838568,0.05607889577232754,1.2412612735591877,0,0.5332638830253328,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
0.13077155348844294,0.005691946134775455,1.412783515790431,0.10106259759030642,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,-0.8123322078484696,-0.8238649762007128,-1.2101737191482849,0.461837853772224,-1.7751006433157839,-1.3720211596734955,-1.3809907625578484,-1.7740791269345568,0,-0.7128781648025022,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2.2949425503395866,2.5232835057470155,-1.0399656435679563,-1.0018065060342622,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,-0.6684037514614268,1.1400563019893057,-1.2101737191482849,1.3621065745757797,0.43913579925984914,-0.0580955979267194,-0.05175317094220225,0.6421133478813196,0,0.2248940038856294,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
0.3219834487925601,0.005691946134775455,1.412783515790431,-0.8774853148621669,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,1.3465946379571725,1.1400563019893057,0.009759465477002306,0.461837853772224,-1.2763953278221105,-0.6545891056775959,-1.0948210470462114,-1.3354456322738364,0,0.7731071223562132,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.16553735263464606,0.4435339565021215,-1.0399656435679563,-0.0873040852765762,-0.4794758203104481,1.4815683961745851,-0.2707828004454013,0.33909544324787283,-0.8238649762007128,1.2296926501022896,-0.4384308670313317,0.06207516938431347,-0.4086124014504303,-0.4063547749457521,0.2961862077684568,0,-0.9817707405740793,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.6601503770876779,-0.7605315720080802,1.412783515790431,-1.9975643394795768,-0.4794758203104481,-0.9019267788874382,-0.44522184731213893,-1.6759029461707264,-0.8238649762007128,0.009759465477002306,-1.3386995878348875,0.26671108911575997,-0.2979228845482058,-0.2943753210498943,0.5250384658523108,1,0.09007528860957555,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
-0.694916176233881,-1.0889130797835898,-1.0399656435679563,0.18567804247177566,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,0.33909544324787283,1.1400563019893057,-1.2101737191482849,1.3621065745757797,0.7290366855460649,-0.047846568583920834,-0.041384702988882076,1.042075048930648,0,1.1503760686950046,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
1.2085113270207395,0.9908364694613041,-1.0399656435679563,0.7995805098878367,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,0.19516698686083,2.1220169410843153,1.2296926501022896,1.3621065745757797,0.46642058855737534,-0.0416971509782417,1.4641168438332068,0.28876969940462816,0,-1.0603529199200665,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1.738689764000337,1.5381389824204867,-1.0399656435679563,-2.0048170918979884,-0.4794758203104481,0.013421518764392982,-0.35266235305631893,-0.524475295074384,-0.8238649762007128,-1.2101737191482849,-0.4384308670313317,-1.665961486125679,-1.1629409610804047,-1.3519590522885518,-1.6829620241789482,0,-1.7519505836428069,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
-1.2250946132134786,-1.6362155927427724,1.412783515790431,1.4935091099206097,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,-0.6684037514614268,-0.8238649762007128,1.2296926501022896,-1.3386995878348875,-1.7675215351775821,-1.3146265953538234,-1.3229273420192553,-1.7931501484415446,0,1.1012156531799795,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
0.05254850540948594,-0.21322905904889758,1.412783515790431,-0.8520801933965441,-0.4794758203104481,1.2482443203025497,0.9538505081700629,-0.3805468386873412,-0.8238649762007128,0.009759465477002306,0.461837853772224,-1.7311418161142138,-1.281829701456868,-1.4120961664178089,-1.7279908249593363,0,-0.6197713172361666,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1
1.1389797287283332,1.209757474644977,-0.22238259044849376,1.1549244023876422,-0.4794758203104481,1.3308051471495776,-0.16398338399637824,0.051238530473787215,1.1400563019893057,1.2296926501022896,1.3621065745757797,-0.6988672876911394,0.23502664127731956,-0.644829537872116,-0.8729733607293813,0,-0.6819666914104788,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
-1.677050002114119,0.11515244872661197,1.412783515790431,-0.15864330539213845,-0.4794758203104481,-0.040422498744538266,0.9538505081700629,-0.8123322078484696,1.1400563019893057,0.009759465477002306,-1.3386995878348875,0.02645336113476538,0.4687045102931269,0.4811860818584546,-0.20707685977705576,1,0.11204850463523072,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
-0.538470080075967,-0.6510710694162436,1.412783515790431,0.43530384887270007,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,-0.09268992591325557,-0.8238649762007128,0.009759465477002306,1.3621065745757797,1.0837389464139056,-0.1339384150634288,1.2774844206734437,1.2232497532470326,1,0.9455410040490665,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
0.5914183921756342,0.4435339565021215,-0.22238259044849376,0.09311325313170908,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,-0.9562606642355124,1.1400563019893057,0.009759465477002306,0.461837853772224,1.072749239613513,-0.012999868818405716,1.5221802643717999,1.1141211301792686,1,0.892656314631388,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
-1.1729459144941738,-1.4172945875590992,1.412783515790431,-1.3591172466475347,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,0.33909544324787283,-0.8238649762007128,1.2296926501022896,0.461837853772224,0.39252428420990854,-0.4455089070845052,0.6470815691115773,0.49855093598149447,0,-0.5691211921600802,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
-1.442380857877248,-1.1983735823754262,-0.22238259044849376,-0.9709925522566034,-0.4794758203104481,-0.9019267788874382,-0.459461769505342,0.7708808124090012,-0.8238649762007128,1.2296926501022896,-0.4384308670313317,-1.726594351231293,-1.2285347488743155,-1.3851381497391764,-1.7422940910895772,0,0.938464883634025,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
1.0781395802224778,0.771915464277631,-1.0399656435679563,0.23845513351648795,-0.4794758203104481,-0.011705689406441601,0.9538505081700629,-1.6759029461707264,-0.8238649762007128,1.2296926501022896,1.3621065745757797,0.6642353109644402,1.095945106072399,-0.20935388383266884,0.6987966618048668,1,0.7760865414783359,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
0.6696414402545912,0.4435339565021215,-0.22238259044849376,1.060351788931744,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,1.3465946379571725,1.1400563019893057,0.009759465477002306,-1.3386995878348875,0.2814903499852533,0.37441344033938007,0.385796176687909,0.1981823472464359,0,1.1686250108180065,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
0.36544069772531396,0.5529944590939581,1.412783515790431,1.6094302206081037,-0.4794758203104481,-0.9019267788874382,-1.132298093134187,0.914809268796044,-0.8238649762007128,0.009759465477002306,0.461837853772224,0.32658604340755354,0.7638765553657255,-0.37732306467645566,0.35551827467908564,1,0.08746829687771815,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
0.8173960866259544,1.1002969720531406,-1.0399656435679563,0.7974087817625497,-0.4794758203104481,0.8139025790638376,0.9538505081700629,0.7708808124090012,-0.8238649762007128,1.2296926501022896,0.461837853772224,-0.9345775507892129,-0.9477113448816349,-0.3690282903137995,-0.9672689670694878,0,-0.9151062377165831,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.0955224797955794,1.209757474644977,-0.22238259044849376,-1.1389122099438962,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,1.0587377251830867,-0.8238649762007128,-1.2101737191482849,-1.3386995878348875,-0.1402870179056725,0.3047200408083498,0.3152905946053318,-0.35540702705362787,0,-0.11848404993901608,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
1.3736488729652043,1.209757474644977,-1.0399656435679563,-0.2379318699662999,-0.4794758203104481,1.000561839761466,-1.627135389347994,0.7708808124090012,1.1400563019893057,0.009759465477002306,-0.4384308670313317,0.16287730762239638,-0.22412987328005615,-0.21972235178598903,0.34174475914626107,0,-0.5385821461583221,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
0.3219834487925601,-0.10376855645706107,1.412783515790431,-1.0374146520884975,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,1.634451550731258,1.1400563019893057,-1.2101737191482849,1.3621065745757797,0.9518624648091956,1.1369412234435934,1.1572101924149298,0.7411767095981732,0,1.5902128165983738,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
0.35674924793876317,0.2246129513184485,1.412783515790431,-0.181958650737202,-0.4794758203104481,-0.026064094075489937,-1.1999377235519018,-1.1001891206225551,-0.8238649762007128,-1.2101737191482849,-0.4384308670313317,0.7858799965825779,-0.01709948055552514,1.5138854900091436,0.7162784315196057,0,-1.571323299364116,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1.4518719210441613,1.4286784798286503,-0.22238259044849376,-0.05509694741854442,-0.4794758203104481,-0.9019267788874382,-0.366902275249522,-1.3880460333966407,0.15809566289429652,1.2296926501022896,-1.3386995878348875,1.3702292340379307,-0.12163957985207051,1.3023687437614122,1.6142056941402834,0,0.5969489667607063,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
1.2085113270207395,1.4286784798286503,-0.22238259044849376,-0.8333951363186025,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,-1.3880460333966407,-0.8238649762007128,-1.2101737191482849,0.461837853772224,-0.1944776410938148,1.138991029312153,-0.6365347635094599,-0.4036143314185138,1,0.012982818824649706,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1.504020619763466,1.5381389824204867,-1.0399656435679563,1.7915685511156725,-0.4794758203104481,-0.9019267788874382,-1.3245370427424288,-0.23661838230029839,1.1400563019893057,0.009759465477002306,1.3621065745757797,0.2379104781905934,-0.1790341441717425,-0.17410109279138028,0.42332635114837575,0,0.7459199228668432,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
-0.43417268263735764,-0.21322905904889758,-0.22238259044849376,2.6569663550405114,-0.4794758203104481,-0.9019267788874382,-1.459816303577858,-1.3880460333966407,-0.8238649762007128,-1.2101737191482849,1.3621065745757797,1.0143901069493597,1.4403124919904309,-0.03516362221688997,1.0547890632686399,0,-1.0920092480926205,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
-0.3298752851987483,-0.5416105668244071,-0.22238259044849376,-0.7075988090614065,-0.4794758203104481,1.4528515868364884,-1.474056225771061,0.914809268796044,-0.8238649762007128,-1.2101737191482849,0.461837853772224,0.034790380086787275,-0.5234015300897743,-0.5224816160229381,0.3173762316651099,0,-1.7169424089578647,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0.8173960866259544,0.771915464277631,-0.22238259044849376,-0.48346007613083264,-0.4794758203104481,0.4226360518322705,-1.0041387933953594,0.914809268796044,-0.8238649762007128,1.2296926501022896,1.3621065745757797,-0.728046854023216,-0.8985160040362018,-0.2694909979619258,-0.7166969344915642,0,-0.7046847622166647,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
0.2698347500732554,0.334073453910285,-1.0399656435679563,-0.7530821716853443,-0.4794758203104481,0.530324086850133,-1.1892577819069996,-0.6684037514614268,2.1220169410843153,1.2296926501022896,-0.4384308670313317,0.61913961754214,-0.10729093877215251,-0.10152181711813907,0.9191729103300597,0,1.5552046419134318,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
-0.27772658647944365,-0.43215006423257063,1.412783515790431,-0.1531115450730113,-0.4794758203104481,1.3810595634912468,-1.4918561285125649,1.0587377251830867,1.1400563019893057,1.2296926501022896,-1.3386995878348875,1.0227271259013817,1.4485117154646696,1.472411618195863,0.6791958897004626,0,-0.3624239905628152,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
-1.5379868055293064,-1.1983735823754262,1.412783515790431,0.47275591503331094,-0.4794758203104481,-0.9019267788874382,-0.2031431700276867,-0.23661838230029839,1.1400563019893057,-1.2101737191482849,0.461837853772224,0.03175873683150659,-0.425010848398908,0.688555440924858,-0.02166415068134062,1,0.8792489285818357,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1.9472845588775556,1.6475994850123232,1.412783515790431,1.023596314811319,-0.4794758203104481,-0.9019267788874382,0.0852152543846755,0.6269523560219584,1.1400563019893057,0.009759465477002306,-1.3386995878348875,0.9018403510970643,1.0918454943352796,-0.2114275774233329,1.032539538177154,0,-0.2734138442893984,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
-0.9122024208976505,-0.7605315720080802,-0.22238259044849376,-0.8121285910917343,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,0.7708808124090012,-0.8238649762007128,0.009759465477002306,-0.4384308670313317,-0.44079865558537074,-0.5869455120151253,-0.5867661173335231,-0.3146162310525705,0,-1.7013004585667204,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
-0.8426708226052443,-1.4172945875590992,1.412783515790431,-1.3287130528935156,-0.4794758203104481,0.5554512950209676,0.9538505081700629,-1.3880460333966407,1.1400563019893057,1.2296926501022896,1.3621065745757797,0.9810420311412722,1.4075155980934755,-0.05175317094220225,1.020885025033995,1,0.6572822039836916,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0.5914183921756342,0.2246129513184485,1.412783515790431,1.4420842269539051,-0.4794758203104481,0.2934104098108355,0.5764925700501815,1.0587377251830867,-0.8238649762007128,0.009759465477002306,-0.4384308670313317,0.6934148772965169,-0.1995322028573396,1.1447680308709456,0.7284626952601813,0,1.4702911969329338,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
-0.46024703199701,-0.21322905904889758,-0.22238259044849376,1.9346977273728003,-0.4794758203104481,1.0364578514340868,0.9538505081700629,-1.6759029461707264,-0.8238649762007128,0.009759465477002306,-0.4384308670313317,-0.5279583991746906,-0.8001253223453355,-0.8024302507625827,-0.32627074419572977,0,1.296367605679019,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
0.3915150470849663,0.4435339565021215,-0.22238259044849376,1.0737919177071056,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,0.6269523560219584,-0.8238649762007128,-1.2101737191482849,-1.3386995878348875,0.027969182762405724,-0.42706065426746775,-0.42501801726172844,0.2580441647544811,0,-1.5750475732667695,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
-0.23426933754668974,-0.10376855645706107,1.412783515790431,1.1628327708438764,-0.4794758203104481,-0.9019267788874382,-1.6983350003140094,1.2026661815701296,-0.8238649762007128,1.2296926501022896,-1.3386995878348875,0.7934591047207796,-0.012999868818405716,-0.006131911947593489,1.1141211301792686,1,-1.3467495830341145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
-0.12128049032152963,0.11515244872661197,1.412783515790431,-1.1932054130760736,-0.4794758203104481,0.4226360518322705,-0.9578590462674496,-0.23661838230029839,-0.8238649762007128,1.2296926501022896,-0.4384308670313317,-1.7607003378532007,-1.3945690242276523,-1.4038013920551526,-1.7422940910895772,0,-0.6745181436051719,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
-0.2603436869063421,-0.3226895616407341,1.412783515790431,0.09155616504188015,-0.4794758203104481,1.00774104209599,-0.9614190268157503,1.3465946379571725,1.1400563019893057,1.2296926501022896,0.461837853772224,0.47892611698540816,0.710581602783173,0.7258819255568106,0.3004242125477874,0,-0.49798756061939975,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.9469682200438536,-1.1983735823754262,-0.22238259044849376,-1.9767485302787118,-0.4794758203104481,-0.9019267788874382,-1.5488158172853772,-1.244117577009598,-0.8238649762007128,0.009759465477002306,0.461837853772224,-1.8781765139953273,-1.3925192183590926,-1.4680858933657377,-1.8906242583661492,0,1.5216861767895509,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
1.4518719210441613,1.3192179772368136,-0.22238259044849376,1.1311992970189397,-0.4794758203104481,1.262602724971598,0.07453531273977321,-0.6684037514614268,-0.8238649762007128,-1.2101737191482849,1.3621065745757797,0.8578815238954942,0.021846830947109406,1.592685846454377,0.7867352609759775,1,-0.5050636810344413,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
-1.755273050193076,-1.1983735823754262,-0.22238259044849376,0.3448288356531918,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,1.0587377251830867,-0.8238649762007128,-1.2101737191482849,0.461837853772224,0.20380449156868566,-0.1995322028573396,-0.1948380286980206,0.3862438093292327,0,0.36492670262539806,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0
0.5653440428159818,0.5529944590939581,-1.0399656435679563,0.16941056953330427,-0.4794758203104481,-0.9019267788874382,-0.5199814388264551,0.4830238996349156,1.1400563019893057,-1.2101737191482849,-0.4384308670313317,1.7397107557752645,1.5878985145267301,1.6134227823610174,1.6094379387635362,1,-0.11699434037795471,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
-0.8948195213245489,-1.3078340849672627,-0.22238259044849376,-2.687738513295757,-0.4794758203104481,0.027779923433441316,0.9538505081700629,-0.6684037514614268,-0.8238649762007128,-1.2101737191482849,1.3621065745757797,-1.775858554129604,-1.281829701456868,-1.4120961664178089,-1.790501395454463,0,-0.6912773761671124,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
-0.9556596698304044,-0.9794525771917532,1.412783515790431,-0.9459971908146203,-0.4794758203104481,-0.9019267788874382,-0.918699260236141,1.0587377251830867,-0.8238649762007128,0.009759465477002306,1.3621065745757797,0.429661914087097,-0.20978123220013817,-0.20520649665134078,0.7072726713635281,0,-5.2139834637269844e-05,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
-0.7557563247397364,-1.1983735823754262,-1.0399656435679563,0.03427171373713748,-0.4794758203104481,0.8031337755620513,-0.2031431700276867,0.19516698686083,0.15809566289429652,-1.2101737191482849,-0.4384308670313317,0.10148653170296243,-0.49060463619281885,0.5558390511223599,0.1266660165952315,1,-0.16056834503899975,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
-0.8079050234590411,-1.3078340849672627,-1.0399656435679563,0.8341232798806109,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,-1.3880460333966407,1.1400563019893057,0.009759465477002306,0.461837853772224,1.0644122206614912,-0.01709948055552514,1.5138854900091436,1.1056451206206075,1,-0.07379276310717502,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.33067489857911087,0.11515244872661197,-1.0399656435679563,-0.07275760443738831,-0.4794758203104481,-0.9019267788874382,-0.6339008163720796,-0.9562606642355124,-0.8238649762007128,0.009759465477002306,-0.4384308670313317,-1.7159835998378103,-1.3843199948848537,-1.3934329241018324,-1.6850810265686136,0,0.542202140391701,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
2.051581956316165,2.4138230031551786,-1.0399656435679563,-0.8426557128528456,-0.4794758203104481,0.5877577055263263,-1.5452558367370763,1.3465946379571725,-0.8238649762007128,1.2296926501022896,1.3621065745757797,0.03327455845914693,-0.30202249628532524,-0.29852270823122234,0.20083110023351755,1,1.2822153648489358,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-1.598826954035162,-1.7456760953346089,-0.22238259044849376,1.8656941393919806,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,1.3465946379571725,1.1400563019893057,1.2296926501022896,0.461837853772224,0.3974507044997397,-0.3450684195250792,0.8503035409966527,0.42756435592770636,1,0.37125796825990887,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2.234102401833731,1.9759809927878327,-1.0399656435679563,-1.602473724686781,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,-0.6684037514614268,1.1400563019893057,-1.2101737191482849,-0.4384308670313317,0.2379104781905934,0.4933021807158434,0.506070404946423,0.07580995924326392,0,0.5570992360023146,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.03516560583638438,-0.3226895616407341,-1.0399656435679563,-0.4217092405684244,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,0.6269523560219584,1.1400563019893057,0.009759465477002306,-1.3386995878348875,-0.0857174393106201,0.546597133298396,-0.48722882498164943,-0.136620030320684,0,0.2319701243006709,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
